+8.9980000E+00	+9.9910283E-01	-5.9398917E+01
+9.0022000E+00	+9.9911476E-01	-6.1606101E+01
+9.0064000E+00	+9.9912869E-01	-6.3812323E+01
+9.0106000E+00	+9.9914439E-01	-6.6017585E+01
+9.0148000E+00	+9.9916161E-01	-6.8221884E+01
+9.0190000E+00	+9.9918012E-01	-7.0425220E+01
+9.0232000E+00	+9.9919974E-01	-7.2627589E+01
+9.0274000E+00	+9.9922026E-01	-7.4828988E+01
+9.0316000E+00	+9.9924152E-01	-7.7029412E+01
+9.0358000E+00	+9.9926337E-01	-7.9228858E+01
+9.0400000E+00	+9.9928566E-01	-8.1427320E+01
+9.0442000E+00	+9.9930828E-01	-8.3624793E+01
+9.0484000E+00	+9.9933110E-01	-8.5821271E+01
+9.0526000E+00	+9.9935403E-01	-8.8016748E+01
+9.0568000E+00	+9.9937698E-01	-9.0211220E+01
+9.0610000E+00	+9.9939987E-01	-9.2404680E+01
+9.0652000E+00	+9.9942263E-01	-9.4597124E+01
+9.0694000E+00	+9.9944521E-01	-9.6788544E+01
+9.0736000E+00	+9.9946755E-01	-9.8978937E+01
+9.0778000E+00	+9.9948962E-01	-1.0116830E+02
+9.0820000E+00	+9.9951137E-01	-1.0335662E+02
+9.0862000E+00	+9.9953278E-01	-1.0554390E+02
+9.0904000E+00	+9.9955381E-01	-1.0773013E+02
+9.0946000E+00	+9.9957445E-01	-1.0991531E+02
+9.0988000E+00	+9.9959469E-01	-1.1209943E+02
+9.1030000E+00	+9.9961451E-01	-1.1428250E+02
+9.1072000E+00	+9.9963390E-01	-1.1646450E+02
+9.1114000E+00	+9.9965285E-01	-1.1864543E+02
+9.1156000E+00	+9.9967137E-01	-1.2082530E+02
+9.1198000E+00	+9.9968945E-01	-1.2300409E+02
+9.1240000E+00	+9.9970709E-01	-1.2518181E+02
+9.1282000E+00	+9.9972430E-01	-1.2735845E+02
+9.1324000E+00	+9.9974107E-01	-1.2953401E+02
+9.1366000E+00	+9.9975741E-01	-1.3170850E+02
+9.1408000E+00	+9.9977333E-01	-1.3388190E+02
+9.1450000E+00	+9.9978884E-01	-1.3605422E+02
+9.1492000E+00	+9.9980393E-01	-1.3822545E+02
+9.1534000E+00	+9.9981862E-01	-1.4039561E+02
+9.1576000E+00	+9.9983291E-01	-1.4256467E+02
+9.1618000E+00	+9.9984681E-01	-1.4473266E+02
+9.1660000E+00	+9.9986032E-01	-1.4689956E+02
+9.1702000E+00	+9.9987346E-01	-1.4906537E+02
+9.1744000E+00	+9.9988623E-01	-1.5123010E+02
+9.1786000E+00	+9.9989863E-01	-1.5339375E+02
+9.1828000E+00	+9.9991067E-01	-1.5555632E+02
+9.1870000E+00	+9.9992235E-01	-1.5771781E+02
+9.1912000E+00	+9.9993369E-01	-1.5987822E+02
+9.1954000E+00	+9.9994468E-01	-1.6203756E+02
+9.1996000E+00	+9.9995533E-01	-1.6419582E+02
+9.2038000E+00	+9.9996564E-01	-1.6635301E+02
+9.2080000E+00	+9.9997562E-01	-1.6850913E+02
+9.2122000E+00	+9.9998526E-01	-1.7066418E+02
+9.2164000E+00	+9.9999457E-01	-1.7281817E+02
+9.2206000E+00	+1.0000000E+00	-1.7497109E+02
+9.2248000E+00	+1.0000000E+00	-1.7712296E+02
+9.2290000E+00	+1.0000000E+00	-1.7927376E+02
+9.2332000E+00	+1.0000000E+00	+1.7857648E+02
+9.2374000E+00	+1.0000000E+00	+1.7642777E+02
+9.2416000E+00	+1.0000000E+00	+1.7428011E+02
+9.2458000E+00	+1.0000000E+00	+1.7213349E+02
+9.2500000E+00	+1.0000000E+00	+1.6998791E+02
+9.2542000E+00	+1.0000000E+00	+1.6784337E+02
+9.2584000E+00	+1.0000000E+00	+1.6569985E+02
+9.2626000E+00	+1.0000000E+00	+1.6355737E+02
+9.2668000E+00	+1.0000000E+00	+1.6141590E+02
+9.2710000E+00	+1.0000000E+00	+1.5927546E+02
+9.2752000E+00	+1.0000000E+00	+1.5713603E+02
+9.2794000E+00	+1.0000000E+00	+1.5499761E+02
+9.2836000E+00	+1.0000000E+00	+1.5286020E+02
+9.2878000E+00	+1.0000000E+00	+1.5072378E+02
+9.2920000E+00	+1.0000000E+00	+1.4858837E+02
+9.2962000E+00	+1.0000000E+00	+1.4645395E+02
+9.3004000E+00	+1.0000000E+00	+1.4432052E+02
+9.3046000E+00	+1.0000000E+00	+1.4218807E+02
+9.3088000E+00	+1.0000000E+00	+1.4005661E+02
+9.3130000E+00	+1.0000000E+00	+1.3792612E+02
+9.3172000E+00	+1.0000000E+00	+1.3579660E+02
+9.3214000E+00	+1.0000000E+00	+1.3366804E+02
+9.3256000E+00	+1.0000000E+00	+1.3154045E+02
+9.3298000E+00	+1.0000000E+00	+1.2941382E+02
+9.3340000E+00	+1.0000000E+00	+1.2728814E+02
+9.3382000E+00	+1.0000000E+00	+1.2516341E+02
+9.3424000E+00	+1.0000000E+00	+1.2303963E+02
+9.3466000E+00	+1.0000000E+00	+1.2091679E+02
+9.3508000E+00	+1.0000000E+00	+1.1879489E+02
+9.3550000E+00	+1.0000000E+00	+1.1667391E+02
+9.3592000E+00	+1.0000000E+00	+1.1455387E+02
+9.3634000E+00	+1.0000000E+00	+1.1243475E+02
+9.3676000E+00	+1.0000000E+00	+1.1031655E+02
+9.3718000E+00	+1.0000000E+00	+1.0819927E+02
+9.3760000E+00	+1.0000000E+00	+1.0608291E+02
+9.3802000E+00	+1.0000000E+00	+1.0396745E+02
+9.3844000E+00	+1.0000000E+00	+1.0185290E+02
+9.3886000E+00	+1.0000000E+00	+9.9739245E+01
+9.3928000E+00	+1.0000000E+00	+9.7626493E+01
